10000(x),10000(y),IUF-2,IUF-3,IUF-4,IUF-5,IUF-6,IUF-7,IUF-8,IUF-9,IUF-10
592,937,2,2,1,1,1,1,1,1,1
540,6166,2,2,1,1,1,1,1,1,1
4447,363,2,2,1,1,1,1,1,1,1
3367,5570,2,2,1,1,1,1,1,1,1
3777,5971,2,2,1,1,1,1,1,1,1
6639,3622,2,2,1,1,1,1,1,1,1
8297,1460,2,2,1,1,1,1,1,1,1
7711,8778,2,2,1,1,1,1,1,1,1
1852,922,2,2,1,1,1,1,1,1,1
4765,2092,2,2,1,1,1,1,1,1,1
1749,7341,2,2,1,1,1,1,1,1,1
2472,364,2,2,1,1,1,1,1,1,1
9966,2204,2,2,1,1,1,1,1,1,1
8402,4590,2,2,1,1,1,1,1,1,1
846,828,2,2,1,1,1,1,1,1,1
2862,1009,2,2,1,1,1,1,1,1,1
4026,4728,2,2,1,1,1,1,1,1,1
3776,1739,2,2,1,1,1,1,1,1,1
5385,9496,2,2,1,1,1,1,1,1,1
4587,7048,2,2,1,1,1,1,1,1,1
4410,5007,2,2,1,1,1,1,1,1,1
1030,17,2,2,1,1,1,1,1,1,1
8018,2505,2,2,1,1,1,1,1,1,1
116,7393,2,2,1,1,1,1,1,1,1
6376,8813,2,2,1,1,1,1,1,1,1
3308,5612,2,2,1,1,1,1,1,1,1
3576,2492,2,2,1,1,1,1,1,1,1
8296,7958,2,2,1,1,1,1,1,1,1
5817,5275,2,2,1,1,1,1,1,1,1
770,4470,2,2,1,1,1,1,1,1,1
4153,3045,2,2,1,1,1,1,1,1,1
2773,157,2,2,1,1,1,1,1,1,1
501,1319,2,2,1,1,1,1,1,1,1
1412,4992,2,2,1,1,1,1,1,1,1
4950,7610,2,2,1,1,1,1,1,1,1
8012,4107,2,2,1,1,1,1,1,1,1
8590,4150,2,2,1,1,1,1,1,1,1
2930,8731,2,2,1,1,1,1,1,1,1
8038,8850,2,2,1,1,1,1,1,1,1
9074,629,2,2,1,1,1,1,1,1,1
1249,3490,2,2,2,1,1,1,1,1,1
4242,1686,2,2,2,1,1,1,1,1,1
856,6672,2,2,2,1,1,1,1,1,1
9485,5505,2,2,2,1,1,1,1,1,1
611,3662,2,2,2,1,1,1,1,1,1
8459,7547,2,2,2,1,1,1,1,1,1
2156,5854,2,2,2,1,1,1,1,1,1
2377,9033,2,2,2,1,1,1,1,1,1
5009,381,2,2,2,1,1,1,1,1,1
4496,2550,2,2,2,1,1,1,1,1,1
2668,1262,2,2,2,1,1,1,1,1,1
2300,8219,2,2,2,1,1,1,1,1,1
4069,945,2,2,2,1,1,1,1,1,1
1499,4861,2,2,2,1,1,1,1,1,1
4086,3274,2,2,2,1,1,1,1,1,1
524,8847,2,2,2,1,1,1,1,1,1
3702,7342,2,2,2,1,1,1,1,1,1
1927,4851,2,2,2,1,1,1,1,1,1
7001,9016,2,2,2,1,1,1,1,1,1
7836,6167,2,2,2,1,1,1,1,1,1
6073,1933,2,2,2,1,1,1,1,1,1
3732,1693,2,2,2,1,1,1,1,1,1
7722,7430,2,2,2,1,1,1,1,1,1
9279,8521,2,2,2,1,1,1,1,1,1
3891,1201,2,2,2,1,1,1,1,1,1
7733,9327,2,2,2,1,1,1,1,1,1
1107,9966,2,2,2,1,1,1,1,1,1
5799,80,2,2,2,1,1,1,1,1,1
8309,509,2,2,2,1,1,1,1,1,1
8829,4162,2,2,2,1,1,1,1,1,1
2109,5529,2,2,2,1,1,1,1,1,1
186,8706,2,2,2,1,1,1,1,1,1
5827,8834,2,2,2,1,1,1,1,1,1
6005,2998,2,2,2,1,1,1,1,1,1
2597,8242,2,2,2,1,1,1,1,1,1
315,9535,2,2,2,1,1,1,1,1,1
8997,7055,2,2,2,1,1,1,1,1,1
4181,3434,2,2,2,1,1,1,1,1,1
9436,7592,2,2,2,1,1,1,1,1,1
9434,6657,2,2,2,1,1,1,1,1,1
5540,6963,2,2,2,1,1,1,1,1,1
5487,1812,2,2,2,1,1,1,1,1,1
869,9509,2,2,2,1,1,1,1,1,1
7303,7222,2,2,2,1,1,1,1,1,1
7932,9306,2,2,2,1,1,1,1,1,1
589,7810,2,2,2,1,1,1,1,1,1
8583,2365,2,2,2,1,1,1,1,1,1
3969,805,2,2,2,1,1,1,1,1,1
2844,812,2,2,2,1,1,1,1,1,1
5672,9323,2,2,2,1,1,1,1,1,1
7704,5562,2,2,2,1,1,1,1,1,1
1336,5727,2,2,2,1,1,1,1,1,1
7944,4847,2,2,2,1,1,1,1,1,1
354,4017,2,2,2,1,1,1,1,1,1
5915,3286,2,2,2,1,1,1,1,1,1
7596,811,2,2,2,1,1,1,1,1,1
8315,9914,2,2,2,1,1,1,1,1,1
25,3423,2,2,2,1,1,1,1,1,1
8993,6697,2,2,2,1,1,1,1,1,1
9237,2739,2,2,2,1,1,1,1,1,1
7307,2089,2,2,2,1,1,1,1,1,1
4890,2849,2,2,2,1,1,1,1,1,1
2205,8473,2,2,2,1,1,1,1,1,1
5221,5363,2,2,2,1,1,1,1,1,1
1035,8456,2,2,2,1,1,1,1,1,1
345,6491,2,2,2,1,1,1,1,1,1
4830,3904,2,2,2,1,1,1,1,1,1
4228,3735,2,2,2,1,1,1,1,1,1
9961,8528,2,2,2,1,1,1,1,1,1
3385,3205,2,2,2,1,1,1,1,1,1
164,8055,2,2,2,1,1,1,1,1,1
147,6869,2,2,2,1,1,1,1,1,1
3297,372,2,2,2,1,1,1,1,1,1
1846,1719,2,2,2,1,1,1,1,1,1
7114,2137,2,2,2,1,1,1,1,1,1
9468,9949,2,2,2,1,1,1,1,1,1
5268,3880,2,2,2,1,1,1,1,1,1
1553,8331,2,2,2,1,1,1,1,1,1
4277,1637,2,2,2,1,1,1,1,1,1
3992,6941,2,2,2,1,1,1,1,1,1
9733,9415,2,2,2,1,1,1,1,1,1
1486,628,2,2,2,1,1,1,1,1,1
4277,1880,2,2,2,1,1,1,1,1,1
2151,9057,2,2,2,1,1,1,1,1,1
8496,1963,2,2,2,1,1,1,1,1,1
9588,3293,2,2,2,1,1,1,1,1,1
7409,9934,2,2,2,1,1,1,1,1,1
2047,5079,2,2,2,1,1,1,1,1,1
1017,93,2,2,2,1,1,1,1,1,1
140,6972,2,2,2,1,1,1,1,1,1
8071,9779,2,2,2,1,1,1,1,1,1
7164,6128,2,2,2,1,1,1,1,1,1
6489,960,2,2,2,1,1,1,1,1,1
5960,6241,2,2,2,1,1,1,1,1,1
2252,4800,2,2,2,1,1,1,1,1,1
8230,8895,2,2,2,1,1,1,1,1,1
5158,3463,2,2,2,1,1,1,1,1,1
4358,2892,2,2,2,1,1,1,1,1,1
9011,8324,2,2,2,1,1,1,1,1,1
334,3711,2,2,2,1,1,1,1,1,1
6895,6940,2,2,2,1,1,1,1,1,1
25,5671,2,2,2,1,1,1,1,1,1
948,7057,2,2,2,1,1,1,1,1,1
9850,6723,2,2,2,1,1,1,1,1,1
7403,1716,2,2,2,1,1,1,1,1,1
779,6729,2,2,2,1,1,1,1,1,1
8054,8014,2,2,2,1,1,1,1,1,1
636,584,2,2,2,1,1,1,1,1,1
3371,3989,2,2,2,1,1,1,1,1,1
5619,3745,2,2,2,1,1,1,1,1,1
4287,1513,2,2,2,1,1,1,1,1,1
5479,4821,2,2,2,1,1,1,1,1,1
4151,7130,2,2,2,1,1,1,1,1,1
5867,7316,2,2,2,1,1,1,1,1,1
9068,5044,2,2,2,1,1,1,1,1,1
2160,4255,2,2,2,1,1,1,1,1,1
1547,3321,2,2,2,1,1,1,1,1,1
6939,727,2,2,2,1,1,1,1,1,1
531,3060,2,2,2,1,1,1,1,1,1
4208,5418,2,2,2,1,1,1,1,1,1
2242,7274,2,2,2,1,1,1,1,1,1
2108,8545,2,2,2,1,1,1,1,1,1
5689,74,2,2,2,1,1,1,1,1,1
9425,8170,2,2,2,1,1,1,1,1,1
3598,4314,2,2,2,1,1,1,1,1,1
6498,1645,2,2,2,1,1,1,1,1,1
9733,4344,2,2,2,1,1,1,1,1,1
1537,6375,2,2,2,1,1,1,1,1,1
1149,7655,2,2,2,1,1,1,1,1,1
3211,905,2,2,2,1,1,1,1,1,1
9796,8482,2,2,2,1,1,1,1,1,1
9111,4312,2,2,2,1,1,1,1,1,1
109,1821,2,2,2,1,1,1,1,1,1
870,5684,2,2,2,1,1,1,1,1,1
2199,5244,2,2,2,1,1,1,1,1,1
2096,6233,2,2,2,1,1,1,1,1,1
6424,5257,2,2,2,1,1,1,1,1,1
5982,7181,2,2,2,1,1,1,1,1,1
2364,2290,2,2,2,1,1,1,1,1,1
2035,3660,2,2,2,1,1,1,1,1,1
6636,2524,2,2,2,1,1,1,1,1,1
7159,8395,2,2,2,1,1,1,1,1,1
9836,3993,2,2,2,1,1,1,1,1,1
8413,9289,2,2,2,1,1,1,1,1,1
4498,5797,2,2,2,1,1,1,1,1,1
6333,9761,2,2,2,1,1,1,1,1,1
7846,5426,2,2,2,1,1,1,1,1,1
3954,5720,2,2,2,1,1,1,1,1,1
8426,1437,2,2,2,1,1,1,1,1,1
5356,8236,2,2,2,1,1,1,1,1,1
7422,3676,2,2,2,1,1,1,1,1,1
2659,3780,2,2,2,1,1,1,1,1,1
1191,3943,2,2,2,1,1,1,1,1,1
9882,6069,2,2,2,1,1,1,1,1,1
5373,2182,2,2,2,1,1,1,1,1,1
9662,8289,2,2,2,1,1,1,1,1,1
4322,1848,2,2,2,1,1,1,1,1,1
7549,2968,2,2,2,1,1,1,1,1,1
8159,7375,2,2,2,1,1,1,1,1,1
2259,4926,2,2,2,1,1,1,1,1,1
9662,7534,2,2,2,1,1,1,1,1,1
9684,7021,2,2,2,1,1,1,1,1,1
6066,9567,2,2,2,1,1,1,1,1,1
1083,9399,2,2,2,1,1,1,1,1,1
8874,3444,2,2,2,1,1,1,1,1,1
146,2563,2,2,2,1,1,1,1,1,1
1264,7131,2,2,2,1,1,1,1,1,1
488,6070,2,2,2,1,1,1,1,1,1
943,2906,2,2,2,1,1,1,1,1,1
1580,3734,2,2,2,1,1,1,1,1,1
1179,5948,2,2,2,1,1,1,1,1,1
5387,6409,2,2,2,1,1,1,1,1,1
5932,1148,2,2,2,1,1,1,1,1,1
747,8293,2,2,2,1,1,1,1,1,1
983,4947,2,2,2,1,1,1,1,1,1
2791,5657,2,2,2,1,1,1,1,1,1
3725,7666,2,2,2,1,1,1,1,1,1
776,5349,2,2,2,1,1,1,1,1,1
2450,2295,2,2,2,1,1,1,1,1,1
2533,8835,2,2,2,1,1,1,1,1,1
1235,6372,2,2,2,1,1,1,1,1,1
7296,6664,2,2,2,1,1,1,1,1,1
8857,5920,2,2,2,1,1,1,1,1,1
1666,7086,2,2,2,1,1,1,1,1,1
8998,9648,2,2,2,1,1,1,1,1,1
6424,4571,2,2,2,1,1,1,1,1,1
7169,1959,2,2,2,1,1,1,1,1,1
1752,5093,2,2,2,1,1,1,1,1,1
991,3383,2,2,2,1,1,1,1,1,1
988,5414,2,2,2,1,1,1,1,1,1
974,2199,2,2,2,1,1,1,1,1,1
4368,7914,2,2,2,1,1,1,1,1,1
9122,8371,2,2,2,1,1,1,1,1,1
5114,4239,2,2,2,1,1,1,1,1,1
1364,5746,2,2,2,1,1,1,1,1,1
4242,7915,2,2,2,1,1,1,1,1,1
6693,3603,2,2,2,1,1,1,1,1,1
3671,8723,2,2,2,1,1,1,1,1,1
2931,2509,2,2,2,1,1,1,1,1,1
1498,5235,2,2,2,1,1,1,1,1,1
4159,8881,2,2,2,1,1,1,1,1,1
1133,5188,2,2,2,1,1,1,1,1,1
6990,2807,2,2,2,1,1,1,1,1,1
62,2166,2,2,2,1,1,1,1,1,1
561,2616,2,2,2,1,1,1,1,1,1
858,1703,2,2,2,1,1,1,1,1,1
5327,7872,2,2,2,1,1,1,1,1,1
6810,1200,2,2,2,1,1,1,1,1,1
1954,8299,2,2,2,1,1,1,1,1,1
6315,3111,2,2,2,1,1,1,1,1,1
4483,7126,2,2,2,1,1,1,1,1,1
82,9064,2,2,2,1,1,1,1,1,1
3774,5725,2,2,2,1,1,1,1,1,1
6513,4316,2,2,2,1,1,1,1,1,1
9346,1445,2,2,2,1,1,1,1,1,1
5386,3065,2,2,2,1,1,1,1,1,1
5221,89,2,2,2,1,1,1,1,1,1
2864,3032,2,2,2,1,1,1,1,1,1
7850,3519,2,2,2,1,1,1,1,1,1
7251,4887,2,2,2,1,1,1,1,1,1
5510,8089,2,2,2,1,1,1,1,1,1
7808,4456,2,2,2,1,1,1,1,1,1
774,4168,2,2,2,1,1,1,1,1,1
5780,1643,2,2,2,1,1,1,1,1,1
883,4867,2,2,2,1,1,1,1,1,1
8584,2685,2,2,2,1,1,1,1,1,1
4274,4818,2,2,2,1,1,1,1,1,1
1145,3911,2,2,2,1,1,1,1,1,1
8279,6513,2,2,2,1,1,1,1,1,1
7573,3757,2,2,2,1,1,1,1,1,1
8915,1982,2,2,2,1,1,1,1,1,1
249,9510,2,2,2,1,1,1,1,1,1
9568,8554,2,2,2,1,1,1,1,1,1
8216,4442,2,2,2,1,1,1,1,1,1
2832,7325,2,2,2,1,1,1,1,1,1
656,6721,2,2,2,1,1,1,1,1,1
9638,2946,2,2,2,1,1,1,1,1,1
9348,7868,2,2,2,1,1,1,1,1,1
4885,5278,2,2,2,1,1,1,1,1,1
7617,1332,2,2,2,1,1,1,1,1,1
6770,940,2,2,2,1,1,1,1,1,1
5059,6801,2,2,2,1,1,1,1,1,1
2057,3124,2,2,2,1,1,1,1,1,1
1125,1180,2,2,2,1,1,1,1,1,1
1855,4483,2,2,2,1,1,1,1,1,1
1980,9728,2,2,2,1,1,1,1,1,1
5042,4286,2,2,2,1,1,1,1,1,1
1891,1340,2,2,2,1,1,1,1,1,1
8365,1022,2,2,2,1,1,1,1,1,1
566,2814,2,2,2,1,1,1,1,1,1
1255,7409,2,2,2,1,1,1,1,1,1
5252,8407,2,2,2,1,1,1,1,1,1
6110,6009,2,2,2,1,1,1,1,1,1
7843,4464,2,2,2,1,1,1,1,1,1
2779,5252,2,2,2,1,1,1,1,1,1
3280,7332,2,2,2,1,1,1,1,1,1
4941,5880,2,2,2,1,1,1,1,1,1
3415,1800,2,2,2,1,1,1,1,1,1
7026,9678,2,2,2,1,1,1,1,1,1
607,3512,2,2,2,1,1,1,1,1,1
4898,7074,2,2,2,1,1,1,1,1,1
9610,8195,2,2,2,1,1,1,1,1,1
7199,7506,2,2,2,1,1,1,1,1,1
9167,7289,2,2,2,1,1,1,1,1,1
2064,4954,2,2,2,1,1,1,1,1,1
7261,3108,2,2,2,1,1,1,1,1,1
7158,2479,2,2,2,1,1,1,1,1,1
9321,7853,2,2,2,1,1,1,1,1,1
6981,5326,2,2,2,1,1,1,1,1,1
4961,9940,2,2,2,1,1,1,1,1,1
8348,3508,2,2,2,1,1,1,1,1,1
1900,7153,2,2,2,1,1,1,1,1,1
978,5413,2,2,2,1,1,1,1,1,1
9909,4353,2,2,2,1,1,1,1,1,1
5160,2698,2,2,2,1,1,1,1,1,1
7263,1381,2,2,2,1,1,1,1,1,1
4008,5913,2,2,2,1,1,1,1,1,1
9143,5866,2,2,2,1,1,1,1,1,1
5876,9917,2,2,2,1,1,1,1,1,1
1561,9382,2,2,2,1,1,1,1,1,1
96,300,2,2,2,1,1,1,1,1,1
8336,5330,2,2,2,1,1,1,1,1,1
473,8388,2,2,2,1,1,1,1,1,1
3304,8424,2,2,2,1,1,1,1,1,1
380,3690,2,2,2,1,1,1,1,1,1
6498,5472,2,2,2,1,1,1,1,1,1
7791,4739,2,2,2,1,1,1,1,1,1
9440,2474,2,2,2,1,1,1,1,1,1
885,4886,2,2,2,1,1,1,1,1,1
4066,2566,2,2,2,1,1,1,1,1,1
7465,3309,2,2,2,1,1,1,1,1,1
7113,1546,2,2,2,1,1,1,1,1,1
8164,6190,2,2,2,1,1,1,1,1,1
6755,4893,2,2,2,1,1,1,1,1,1
5132,4463,2,2,2,1,1,1,1,1,1
7344,2364,2,2,2,1,1,1,1,1,1
1965,63,2,2,2,1,1,1,1,1,1
8572,1714,2,2,2,1,1,1,1,1,1
8708,8358,2,2,2,1,1,1,1,1,1
2997,84,2,2,2,1,1,1,1,1,1
8658,1347,2,2,2,1,1,1,1,1,1
884,8579,2,2,2,1,1,1,1,1,1
4444,4119,2,2,2,1,1,1,1,1,1
1104,2003,2,2,2,1,1,1,1,1,1
8492,8714,2,2,2,1,1,1,1,1,1
2049,9298,2,2,2,1,1,1,1,1,1
2342,7007,2,2,2,1,1,1,1,1,1
1053,7118,2,2,2,1,1,1,1,1,1
9279,4855,2,2,2,1,1,1,1,1,1
5733,2157,2,2,2,1,1,1,1,1,1
3095,994,2,2,2,1,1,1,1,1,1
1715,8148,2,2,2,1,1,1,1,1,1
7900,2039,2,2,2,1,1,1,1,1,1
3974,9577,2,2,2,1,1,1,1,1,1
5630,8818,2,2,2,1,1,1,1,1,1
315,9138,2,2,2,1,1,1,1,1,1
6728,3188,2,2,2,1,1,1,1,1,1
7554,648,2,2,2,1,1,1,1,1,1
684,7558,2,2,2,1,1,1,1,1,1
3487,5861,2,2,2,1,1,1,1,1,1
4753,4863,2,2,2,1,1,1,1,1,1
615,8565,2,2,2,1,1,1,1,1,1
9519,8940,2,2,2,1,1,1,1,1,1
9146,929,2,2,2,1,1,1,1,1,1
6771,1509,2,2,2,1,1,1,1,1,1
338,2100,2,2,2,1,1,1,1,1,1
8082,8447,2,2,2,1,1,1,1,1,1
1856,9180,2,2,2,1,1,1,1,1,1
1954,9079,2,2,2,1,1,1,1,1,1
9552,8128,2,2,2,1,1,1,1,1,1
3928,8619,2,2,2,1,1,1,1,1,1
9494,7671,2,2,2,1,1,1,1,1,1
7916,6980,2,2,2,1,1,1,1,1,1
5493,5342,2,2,2,1,1,1,1,1,1
4515,6796,2,2,2,1,1,1,1,1,1
5895,3843,2,2,2,1,1,1,1,1,1
6955,8704,2,2,2,1,1,1,1,1,1
768,3510,2,2,2,1,1,1,1,1,1
4801,8875,2,2,2,1,1,1,1,1,1
6806,5372,2,2,2,1,1,1,1,1,1
4300,454,2,2,2,1,1,1,1,1,1
5777,5864,2,2,2,1,1,1,1,1,1
2496,9059,2,2,2,1,1,1,1,1,1
2420,4359,2,2,2,1,1,1,1,1,1
2023,8362,2,2,2,1,1,1,1,1,1
4193,9760,2,2,2,1,1,1,1,1,1
3713,468,2,2,2,1,1,1,1,1,1
151,1923,2,2,2,1,1,1,1,1,1
9740,5041,2,2,2,1,1,1,1,1,1
8781,7037,2,2,2,1,1,1,1,1,1
5734,8561,2,2,2,1,1,1,1,1,1
3071,9426,2,2,2,1,1,1,1,1,1
9622,6292,2,2,2,1,1,1,1,1,1
848,1363,2,2,2,1,1,1,1,1,1
1564,582,2,2,2,1,1,1,1,1,1
4994,3769,2,2,2,1,1,1,1,1,1
1915,3951,2,2,2,1,1,1,1,1,1
2261,9290,2,2,2,1,1,1,1,1,1
8610,2622,2,2,2,1,1,1,1,1,1
9596,3462,2,2,2,1,1,1,1,1,1
799,8203,2,2,2,1,1,1,1,1,1
802,2265,2,2,2,1,1,1,1,1,1
8712,8326,2,2,2,1,1,1,1,1,1
5654,2254,2,2,2,1,1,1,1,1,1
8271,1364,2,2,2,1,1,1,1,1,1
5819,3784,2,2,2,1,1,1,1,1,1
759,1472,2,2,2,1,1,1,1,1,1
383,8208,2,2,2,1,1,1,1,1,1
5011,2301,2,2,2,1,1,1,1,1,1
3763,750,2,2,2,1,1,1,1,1,1
2923,6823,2,2,2,1,1,1,1,1,1
8410,4413,2,2,2,1,1,1,1,1,1
3708,32,2,2,2,1,1,1,1,1,1
3680,3634,2,2,2,1,1,1,1,1,1
2768,9756,2,2,2,1,1,1,1,1,1
3029,6363,2,2,2,1,1,1,1,1,1
234,641,2,2,2,1,1,1,1,1,1
2987,3824,2,2,2,1,1,1,1,1,1
2337,5998,2,2,2,1,1,1,1,1,1
1811,6930,2,2,2,1,1,1,1,1,1
4469,309,2,2,2,1,1,1,1,1,1
6906,7927,2,2,2,1,1,1,1,1,1
9923,4808,2,2,2,1,1,1,1,1,1
4187,8780,2,2,2,1,1,1,1,1,1
6725,8866,2,2,2,1,1,1,1,1,1
4649,4309,2,2,2,1,1,1,1,1,1
756,3533,2,2,2,1,1,1,1,1,1
6300,9445,2,2,2,1,1,1,1,1,1
6907,4645,2,2,2,1,1,1,1,1,1
7432,1672,2,2,2,1,1,1,1,1,1
8893,6787,2,2,2,1,1,1,1,1,1
7911,5906,2,2,2,1,1,1,1,1,1
2499,3997,2,2,2,1,1,1,1,1,1
1822,9074,2,2,2,1,1,1,1,1,1
3027,4177,2,2,2,1,1,1,1,1,1
9054,8018,2,2,2,1,1,1,1,1,1
1935,6957,2,2,2,1,1,1,1,1,1
6615,5309,2,2,2,1,1,1,1,1,1
1883,4520,2,2,2,1,1,1,1,1,1
8746,7498,2,2,2,1,1,1,1,1,1
9654,9307,2,2,2,1,1,1,1,1,1
3523,282,2,2,2,1,1,1,1,1,1
4051,8367,2,2,2,1,1,1,1,1,1
9232,352,2,2,2,1,1,1,1,1,1
5921,6582,2,2,2,1,1,1,1,1,1
1983,7659,2,2,2,1,1,1,1,1,1
6887,7788,2,2,2,1,1,1,1,1,1
6396,501,2,2,2,1,1,1,1,1,1
2382,8709,2,2,2,1,1,1,1,1,1
2631,2169,2,2,2,1,1,1,1,1,1
7819,7920,2,2,2,1,1,1,1,1,1
9935,4578,2,2,2,1,1,1,1,1,1
7866,6964,2,2,2,1,1,1,1,1,1
3907,5603,2,2,2,1,1,1,1,1,1
7286,8651,2,2,2,1,1,1,1,1,1
8982,723,2,2,2,1,1,1,1,1,1
7873,6288,2,2,2,1,1,1,1,1,1
9737,2949,2,2,2,1,1,1,1,1,1
9556,6446,2,2,2,1,1,1,1,1,1
6456,531,2,2,2,1,1,1,1,1,1
5250,4078,2,2,2,1,1,1,1,1,1
6424,5949,2,2,2,1,1,1,1,1,1
9948,3266,2,2,2,1,1,1,1,1,1
6541,2841,2,2,2,1,1,1,1,1,1
6775,3303,2,2,2,1,1,1,1,1,1
3816,4785,2,2,2,1,1,1,1,1,1
9166,9634,2,2,2,1,1,1,1,1,1
2220,1942,2,2,2,1,1,1,1,1,1
3137,2670,2,2,2,1,1,1,1,1,1
3084,7015,2,2,2,1,1,1,1,1,1
6734,6668,2,2,2,1,1,1,1,1,1
9773,1486,2,2,2,1,1,1,1,1,1
4420,9219,2,2,2,1,1,1,1,1,1
4526,6527,2,2,2,1,1,1,1,1,1
4643,9321,2,2,2,1,1,1,1,1,1
1934,4320,2,2,2,1,1,1,1,1,1
2463,9468,2,2,2,1,1,1,1,1,1
6125,4079,2,2,2,1,1,1,1,1,1
231,1179,2,2,2,1,1,1,1,1,1
3409,3693,2,2,2,1,1,1,1,1,1
1349,3376,2,2,2,1,1,1,1,1,1
5350,3140,2,2,2,1,1,1,1,1,1
3536,7192,2,2,2,1,1,1,1,1,1
9434,4791,2,2,2,1,1,1,1,1,1
3979,6407,2,2,2,1,1,1,1,1,1
6295,7957,2,2,2,1,1,1,1,1,1
2579,2119,2,2,2,1,1,1,1,1,1
9505,3219,2,2,2,1,1,1,1,1,1
1587,8894,2,2,2,1,1,1,1,1,1
6556,8878,2,2,2,1,1,1,1,1,1
4471,5175,2,2,2,1,1,1,1,1,1
518,4142,2,2,2,1,1,1,1,1,1
4234,8718,2,2,2,1,1,1,1,1,1
2237,9627,2,2,2,1,1,1,1,1,1
998,6447,2,2,2,1,1,1,1,1,1
9487,2907,2,2,2,1,1,1,1,1,1
8904,5512,2,2,2,1,1,1,1,1,1
8901,9342,2,2,2,1,1,1,1,1,1
3160,2673,2,2,2,1,1,1,1,1,1
1379,7016,2,2,2,1,1,1,1,1,1
4505,1323,2,2,2,1,1,1,1,1,1
8932,6421,2,2,2,1,1,1,1,1,1
9303,9302,2,2,2,1,1,1,1,1,1
9620,7980,2,2,2,1,1,1,1,1,1
5138,4086,2,2,2,1,1,1,1,1,1
6843,4297,2,2,2,1,1,1,1,1,1
8871,4889,2,2,2,1,1,1,1,1,1
4451,2827,2,2,2,1,1,1,1,1,1
4749,4874,2,2,2,1,1,1,1,1,1
8340,635,2,2,2,1,1,1,1,1,1
6565,3174,2,2,2,1,1,1,1,1,1
9901,3753,2,2,2,1,1,1,1,1,1
5897,4988,2,2,2,1,1,1,1,1,1
9716,1650,2,2,2,1,1,1,1,1,1
5605,3971,2,2,2,1,1,1,1,1,1
264,5902,2,2,2,1,1,1,1,1,1
4069,2095,2,2,2,1,1,1,1,1,1
8678,3873,2,2,2,1,1,1,1,1,1
6532,1100,2,2,2,1,1,1,1,1,1
4678,8454,2,2,2,1,1,1,1,1,1
8971,3503,2,2,2,1,1,1,1,1,1
6355,1742,2,2,2,1,1,1,1,1,1
3228,5528,2,2,2,1,1,1,1,1,1
2427,8640,2,2,2,1,1,1,1,1,1
3102,515,2,2,2,1,1,1,1,1,1
5467,2628,2,2,2,1,1,1,1,1,1
4280,7305,2,2,2,1,1,1,1,1,1
9647,2185,2,2,2,1,1,1,1,1,1
8886,5335,2,2,2,1,1,1,1,1,1
2366,8708,2,2,2,1,1,1,1,1,1
776,6658,2,2,2,1,1,1,1,1,1
6970,5004,2,2,2,1,1,1,1,1,1
1144,3805,2,2,2,1,1,1,1,1,1
6640,7822,2,2,2,1,1,1,1,1,1
7675,5229,2,2,2,1,1,1,1,1,1
8737,1184,2,2,2,1,1,1,1,1,1
4796,3537,2,2,2,1,1,1,1,1,1
967,921,2,2,2,1,1,1,1,1,1
4481,9125,2,2,2,1,1,1,1,1,1
6528,5225,2,2,2,1,1,1,1,1,1
8303,8770,2,2,2,1,1,1,1,1,1
4408,9664,2,2,2,1,1,1,1,1,1
8483,6072,2,2,2,1,1,1,1,1,1
5608,3616,2,2,2,1,1,1,1,1,1
7484,2877,2,2,2,1,1,1,1,1,1
490,8984,2,2,2,1,1,1,1,1,1
7678,995,2,2,2,1,1,1,1,1,1
7335,3375,2,2,2,1,1,1,1,1,1
1989,514,2,2,2,1,1,1,1,1,1
8857,5303,2,2,2,1,1,1,1,1,1
2010,185,2,2,2,1,1,1,1,1,1
6293,2482,2,2,2,1,1,1,1,1,1
6043,5623,2,2,2,1,1,1,1,1,1
2620,4931,2,2,2,1,1,1,1,1,1
9766,4291,2,2,2,1,1,1,1,1,1
6230,3596,2,2,2,1,1,1,1,1,1
2118,7229,2,2,2,1,1,1,1,1,1
6467,8582,2,2,2,1,1,1,1,1,1
8557,2699,2,2,2,1,1,1,1,1,1
5853,4057,2,2,2,1,1,1,1,1,1
754,7350,2,2,2,1,1,1,1,1,1
3524,235,2,2,2,1,1,1,1,1,1
7710,4362,2,2,2,1,1,1,1,1,1
9340,9919,2,2,2,1,1,1,1,1,1
3717,6789,2,2,2,1,1,1,1,1,1
9200,2202,2,2,2,1,1,1,1,1,1
2805,4315,2,2,2,1,1,1,1,1,1
6651,1823,2,2,2,1,1,1,1,1,1
7249,6482,2,2,2,1,1,1,1,1,1
7312,1692,2,2,2,1,1,1,1,1,1
9456,1084,2,2,2,1,1,1,1,1,1
6804,7646,2,2,2,1,1,1,1,1,1
5631,5690,2,2,2,1,1,1,1,1,1
9279,6350,2,2,2,1,1,1,1,1,1
2024,2649,2,2,2,1,1,1,1,1,1
7211,676,2,2,2,1,1,1,1,1,1
2896,3625,2,2,2,1,1,1,1,1,1
6895,5624,2,2,2,1,1,1,1,1,1
3586,6625,2,2,2,1,1,1,1,1,1
3996,9721,2,2,2,1,1,1,1,1,1
9318,3250,2,2,2,1,1,1,1,1,1
1172,24,2,2,2,1,1,1,1,1,1
810,8590,2,2,2,1,1,1,1,1,1
271,7654,2,2,2,1,1,1,1,1,1
2181,6381,2,2,2,1,1,1,1,1,1
